id,size
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s214.m4s,729000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s215.m4s,367000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s216.m4s,388000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s217.m4s,390000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s218.m4s,433000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s219.m4s,475000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s220.m4s,432000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s221.m4s,365000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s222.m4s,350000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s223.m4s,265000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s224.m4s,427000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s225.m4s,792000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s226.m4s,942000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s227.m4s,882000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s228.m4s,556000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s229.m4s,362000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s230.m4s,656000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s231.m4s,432000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s232.m4s,467000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s233.m4s,642000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s234.m4s,318000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s235.m4s,298000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s236.m4s,343000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s237.m4s,285000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s238.m4s,338000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s239.m4s,285000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s240.m4s,330000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s241.m4s,281000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s242.m4s,420000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s243.m4s,867000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s245.m4s,862000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s246.m4s,605000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s247.m4s,713000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s248.m4s,667000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s249.m4s,665000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s250.m4s,570000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s251.m4s,402000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s252.m4s,341000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s253.m4s,441000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s254.m4s,651000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s255.m4s,537000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s256.m4s,474000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s257.m4s,192000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s258.m4s,567000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s259.m4s,617000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s260.m4s,782000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s261.m4s,677000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s262.m4s,576000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s263.m4s,327000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s264.m4s,474000.0
