id,size
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-118.m4s,8700000.0
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-119.m4s,4900000.0
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-120.m4s,7100000.0
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-121.m4s,4800000.0
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-122.m4s,1100000.0
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-123.m4s,2400000.0
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-124.m4s,1700000.0
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-125.m4s,1500000.0
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-126.m4s,1500000.0
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-127.m4s,795000.0
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-128.m4s,2600000.0
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-129.m4s,900000.0
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-130.m4s,1200000.0
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-131.m4s,1100000.0
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-132.m4s,1800000.0
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-133.m4s,830000.0
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-134.m4s,2800000.0
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-135.m4s,2600000.0
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-136.m4s,2800000.0
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-137.m4s,1200000.0
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-138.m4s,1400000.0
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-139.m4s,3900000.0
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-140.m4s,8100000.0
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-141.m4s,1500000.0
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-142.m4s,5800000.0
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-143.m4s,1700000.0
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-144.m4s,11000000.0
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-145.m4s,2600000.0
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-146.m4s,1900000.0
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-147.m4s,3100000.0
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-148.m4s,7000000.0
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-149.m4s,4000000.0
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-150.m4s,1700000.0
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-151.m4s,2400000.0
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-152.m4s,1900000.0
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-153.m4s,3700000.0
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-154.m4s,14000000.0
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-155.m4s,6800000.0
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-156.m4s,1500000.0
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-157.m4s,3100000.0
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-158.m4s,2000000.0
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-159.m4s,759000.0
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-160.m4s,462000.0
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-161.m4s,1700000.0
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-162.m4s,1800000.0
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-163.m4s,2000000.0
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-164.m4s,1900000.0
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-165.m4s,2700000.0
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-166.m4s,3200000.0
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-167.m4s,4200000.0
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-168.m4s,3700000.0
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-169.m4s,4000000.0
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-170.m4s,3900000.0
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-171.m4s,4099999.9999999995
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-172.m4s,3300000.0
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-173.m4s,4099999.9999999995
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-174.m4s,3800000.0
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-175.m4s,4099999.9999999995
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-176.m4s,4300000.0
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-177.m4s,4600000.0
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-178.m4s,6100000.0
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-179.m4s,5800000.0
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-180.m4s,5400000.0
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-181.m4s,3800000.0
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-182.m4s,3400000.0
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-183.m4s,5200000.0
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-184.m4s,7700000.0
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-185.m4s,8500000.0
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-186.m4s,7500000.0
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-187.m4s,6900000.0
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-188.m4s,6800000.0
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-189.m4s,4099999.9999999995
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-190.m4s,829000.0
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-191.m4s,259000.0
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-192.m4s,146000.0
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-193.m4s,1600000.0
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-194.m4s,1000000.0
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-195.m4s,2000000.0
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-196.m4s,1500000.0
